id,title,description
752596579,Operations Analyst : UK Power Market Assets: Leading Energy Co,"World leading Energy co has an exciting 12 month contract opportunity to join the UK Power Shift desk to help change the world of energy. The portfolio consists of many distributed electrical assets throughout the UK and we are looking for someone who is detail oriented and has a desire for continual improvement to help maximise value for our customers. The Role You will be responsible for dispatching assets in our portfolio and submitting physical data to National Grid in line with the trader's strategy. This role offers a unique opportunity to drive operational excellence and be directly involved in optimizing a fast-growing portfolio of assets. ? Dispatch portfolio of power plant assets in line with the trader's strategy ? Submit nominations and bid/offer prices data to National Grid ? Track plant power performance ? Support the trading team on a daily basis with trade booking and position management ? Execute operations in line with the trader's strategy ? Communicate with the asset manager on any power plant issues ? Liaise with the tech team on any infrastructure issues impacting trade performance ? Maintain a good relationship with the National Grid Control Room ? Maintain and Troubleshoot performance of ancillary market products ? Schedule dispatch and capacity market tests on assets ? Take a proactive approach to develop market skills The Candidate ? Knowledge of the UK power market and Balancing Mechanism ? Desire to learn about UK markets and its different products ? Very motivated and detail oriented person ? Has a strong interest in trading, energy transition and technology ? Proactive individual who will look to develop his/her skills and analyse the market to help the decision making ? Willing to work shifts (currently weekdays only) ? Resilient to situations under pressure ? A relevant numerical degree"
785637891,PSICOLOGO,"********* Oficina del Servicio Andaluz de Empleo - Córdoba, Córdoba provincia hace 3 días Postular Código del anuncio 01\2021\002295 Nombre del anuncio ********* Descripción del anuncio Oferta de Empleo Público. Contrato de relevo. Fecha fin difusión 26-01-21 Número de puestos 1 Categoría DERECHO/PSICOLOGÍA/CIENCIAS SOCIALES Subcategoría PSICÓLOGOS Nivel profesional TÉCNICOS Y SIN CATEGORÍA LABORAL DETERMINADA País ESPAÑA Comunidad Autónoma ANDALUCÍA Provincia CÓRDOBA Localidad CORDOBA Solicitar ahora"
843263945,Predavačka-pokladníčka 6 hod.- Bratislava,"Predavačka-pokladníčka 6 hod.- Bratislava **** *******, s.r.o. Miesto práce Bratislava Druh pracovného pomeru skrátený úväzok Termín nástupu dohodou Mzdové podmienky (brutto) 555 EUR/mesiac + variabilná zložka, úväzok 6 hod. Informácie o pracovnom mieste Náplň práce, právomoci a zodpovednosti aktívny predaj sortimentu práca s registračnou pokladňou evidencia a sledovanie záručných dôb starostlivosť o reprezentatívny vzhľad predajne Zamestnanecké výhody, benefity -perspektívna práca v stabilnej spoločnosti s 20 ročnou tradíciou Informácie o výberovom konaní Vopred ďakujeme všetkým kandidátom za záujem pracovať pre našu spoločnosť. Z časových dôvodov budeme kontaktovať iba uchádzačov, ktorí najlepšie spĺňajú predpísané kritériá. Ďakujeme za pochopenie. Požiadavky na zamestnanca Pozícii vyhovujú uchádzači so vzdelaním stredoškolské bez maturity stredoškolské s maturitou nadstavbové/vyššie odborné vzdelanie Vzdelanie v odbore Obchod, Maloobchod, Rozličný tovar Ostatné znalosti Pokladňa - základy Pozícia je vhodná pre absolventa Áno Osobnostné predpoklady a zručnosti -skúsenosť s prácou na registračnej pokladni -ochota pomôcť a poradiť zákazníkom pri výbere tovaru -pozitívny vzťah k práci s ľuďmi Inzerujúca spoločnosť Stručná charakteristika spoločnosti Spoločnosť Emil Krajčík s.r.o. - 101 DROGERIE je počtom vlastných predajní najväčšia drogistická sieť v Slovenskej republike. V súčasnosti prevádzkuje 217 filiálok. Na trhu pôsobí od roku 1991. Jej hlavnou činnosťou je predaj kozmetického a drogistického tovaru konečnému spotrebiteľovi. Počet zamestnancov 1000 a viac zamestnancov Adresa spoločnosti Emil Krajčík, s.r.o. Dlhá 1424/47 905 01 Senica ************************* Kontakt Contact person: Silvia Takáčová E-mail: send CV Poslať spoločnosti životopis Odporučiť ponuku známemu E-mail Facebook Viber Whatsapp ID: 4097979  Posting date: 7.6.2021  2021-06-07 Location: Bratislava   Position: Pokladník, Predavač   Company: Emil Krajčík, s.r.o.   Basic salary component (gross): 555 EUR/mesiac"
754149367,Financial Auditor,"Job Context & Duties Pose questions referring to documents Analyse financial risk Observe confidentiality Inspect tax returns Conduct financial audits Qualifications and experience required Openness and interest in learning and developing Strong motivation and open and positive attitude Accuracy and attention to details Good communication, cooperation and team working skills Ability to work independently"
869305753,Shuttering Carpenter,I am currently looking for Shuttering Carpenters for a project in Stratford-upon-Avon. Start Date: ASAP. The job: Formworking Lift Shafts Columns Retaining walls Basements Requirements: Valid and in date blue CSCS card (with NVQ2 in Formworking). Personal Protection Equipment (PPE). The successful candidate will have: Experience as a Shuttering Carpenter for 2+ years Comfortable working alone but also as part of a team If you are interested please apply through indeed or call ****** on *********** Job Type: Full-time Salary: £200.00 per day Benefits: On-site parking Schedule: Monday to Friday Licence/Certification: CSCS Card (required) Work remotely: No
754276476,Classic Car Paint Sprayer,"Classic Car Paint Sprayer - Required for Classic Car Specialist Business - Circa £40k Flat Salary  - Around 45-47.5 hours per week - Relaxed environment Our Client, a Classic Car Restoration Specialist, is looking to recruit an exceptional Paint Sprayer to join their team in Tonbridge, Kent. Our Client is offering the successful Paint Sprayer: - Circa £40k Flat Salary  - Around 45-47.5 hours per week - Relaxed environment Duties of a Paint Sprayer with our Client: You will be responsible for carrying out work to a high standard and to quality check at all stages on both classic and high-end vehicles. You must have the ability to competently carry out all tasks and checks to a high level of quality in set timescales and have the passion to consistently deliver a top standard of repair with a strong attention to detail. Experience of bodywork (using panel beating techniques, such as polishing and body filling), replacing damaged parts, straightening, and aligning. As indicated and subject to experience, the role may also involve: - Disassembling damaged vehicle part - Repairing scratches, dents and other damage to bodywork and replacing any parts that cannot be repaired - Straightening and aligning panel work - Reassembling vehicle body parts and accessories - Filling and sanding bodywork - Carrying out painting in booth oven - Performing final finishing and polishing What our Clients expect of their Paint Sprayer: - Classic Car experience - Skilled filler work - Great attention to detail"
796317121,Research Scientist AI,"Jouw verantwoordelijkheden We are looking for a Medior Research scientist AI to join the Digital Engagement, Cognition and Behavior department of Philips Research to work on Artificial Intelligence (AI) technologies in the field of digital customer and patient engagement (e.g. conversational AI, recommender systems, ..), which will be integrated into Philips solutions and services.   Jouw profiel The candidate with computer science related Masters/PhD should have extensive knowledge, deep insights, and experience in the field of artificial intelligence, including traditional machine learning, deep learning and semantic reasoning.   For this position they are specifically looking for a candidate with proven track record and interest in the field of natural language processing, ontologies, knowledge graphs, information extraction, text generation, and hands-on experience with tools such as Python, Keras, Pytorch, TensorFlow.   In addition, the candidate should have an interest in, and ideally also experience with, translating new machine learning and AI technologies to engaging digital user and patient solutions in the personal and professional health care domain. Ons aanbod If you consider yourself a suitable candidate, please send your: • English CV • English motivation  • Availability  • Holiday planning "
733493217,Fundraising events day volunteer (Cumbria),"Get involved with our fundraising team as an Events day support volunteer. The British Red Cross arrange and support a large number of events across the country and virtually and we need your help to make these possible. To join our team you don't need any previous experience. We only ask that you are warm and enthusiastic as we will provide any training necessary (including coronavirus specific measures). You will need to be over 16 (16-17 subject to parental consent and risk assessment). Please note that selected events will be available to over 18's only. We look forward to meeting you Covid19 health and safety statement We can now accept applications from people who are clinically extremely vulnerable or clinically vulnerable. Deployment into role with be subject to government guidelines and individual and building risk assessments. More about this role Volunteer role Fundraising events day volunteer Volunteer manager Fundraising manager Where you will be based Event Why we want you Across the UK we host lots of different events which need help on the day. Selling raffle tickets at a Christmas market, signing in hikers on their way up Snowdon, or cheering on amazing runners from side-lines at the London Marathon- there are lots of ways to get involved by joining at the events which suit you, you can give Red Cross supporters a really special experience. What you will be doing Exact activities will vary according to the type of event you are supporting, but can include: Supporting event participants - cheering and encouraging people on route or welcoming them at post-race events Providing refreshments Selling raffle tickets Signing people into their events Active promotion of the British Red Cross and what we do The skills you need Enthusiasm and energy Desire to give our supporters a unique and fun experience An interest in the event Aged 16 or over (subject to parental consent, risk assessment and supervisory considerations) What's in it for you Gain experience and confidence in interacting with the public Be involved in a fantastic event Be the power of kindness in your community"
754400301,.Net Developer - Office Homeoffice Remote Flexible - Bucharest,"We are looking for a .Net developer to build software using languages and technologies of the .NET framework. You will create applications from scratch, configure existing systems and provide user support. In this role, you should be able to write functional code with a sharp eye for spotting defects. You should be a team player and excellent communicator. If you are also passionate about the .NET framework and software design/architecture, we’d like to meet you. Your goal will be to work with internal teams to design, develop and maintain software. Responsibilities Write clean, scalable code using .NET programming languages Participate in requirements analysis Improve existing software Serve as an expert on applications and provide technical support Test and deploy applications and systems Requirements Knowledge of at least one of the .NET languages (e.g. C#, Visual Basic .NET) Familiarity with the ASP.NET framework, SQL Server and design/architectural patterns Excellent troubleshooting and communication skills Familiarity with architecture styles/APIs Attention to detail"
879858279,Activities Coordinator,"Find a job Search results Job details Activities Coordinator Job details Posting date: 16 September 2021 Hours: Part time Closing date: 16 October 2021 Location: WV13 2EH WILLENHALL Company: MANOR HOUSE CARE HOME Job type: Permanent Job reference: Apply for this job Summary We are looking for a applicant who has got previous experience working with the Elderly/Dementia residents doing daily activities in a care home setting the job is working Monday to Friday. The hours is 10.30pm to 3.30pm. The right candidate must have experience and show motivation and innovation in providing person centred activities. Candidate must be able to work independently using their initiative and show enthusiasm for the role. Apply for this job « Return to the search results Save to favourites Print this job Share this job via email Report this job Related jobs Activities Coordinator DY4 0JW Activities Coordinator DY4 9HJ Activity coordinator Dudley, West Midlands Activities Coordinator- A brand new luxury home Dudley, DY3 4BA £9.20 per hour Coordinator We********, WS10 7SH"
880218894,Events and Projects Coordinator,"Our client seeks a collaborative, highly organised and dynamic Events and Projects Coordinator with an excellent eye for detail. As well as ensuring all administration is carried out accurately and promptly, there are excellent opportunities to get hands-on with the events management aspects of the role, attending and supervising events as is required. This role is a 2-year fixed term position. Events and Projects Coordinator Responsibilities Preparing promotional literature and programmes, reflecting our client’s exceptional reputation Liaising with project managers, guests, and speakers to arrange the booking of accommodation, catering, and venues. Updating the events page on their website Carrying out all administrative tasks involved in organising webinars, sending invitations, and managing responses Arranging and hosting meetings and events via Zoom and in person Booking and attending project/events meetings to take minutes, write them up and distribute actions. Events and Projects Coordinator Experience Essentials Strong IT skills – Microsoft Office Suite and Zoom A proven ability to communicate confidently with a wide variety of people An excellent track record of being able to prioritise workloads to meet deadlines Events and project management experience (virtually and in person) A high level of customer service experience Events and Projects Coordinator Rewards 38 days annual leave including 8 bank holidays and company closure days Free lunches for days on-site Option to work from home part of the time, as agreed with team Pension scheme Location The office is based in Oxford City Centre with excellent transport links very nearby. There is also free on-site parking available, as well as free parking nearby if their car park is full. The Company Our client is a reputable and extremely well-respected establishment in the centre of Oxford. Being relatively new to their community, they pride themselves on being innovative, forward-thinking, and very open to new ideas to improve their ways of doing things. They do, however, also benefit from being part of a larger community that has solid roots that anchor their excellent ethics, culture, and reputation."
850129409,Regulatory Affairs Manager,"Role Summary With a significantly expanding regulatory team, an exciting opportunity has arisen for an experienced Regulatory Affairs Manager to join the Autolus team to work on innovative and pioneering products across Autolus’ cell and gene therapy portfolio.  The Regulatory Affairs Manager will be part of the broader regulatory affairs team with responsibilities for planning, preparing, reviewing and submitting regulatory applications to health authorities globally. The successful candidate will be involved with working on innovative and pioneering Advanced Therapy Investigational Medicinal Products (ATIMPs) to treat cancers and benefit from working with cutting edge technologies and be a key player in developing regulatory submissions and advancing Autolus’ innovative portfolio of products. INDHP "
869608300,Warehouse Manager,"Our motto is: We rock your logistics! Since 2017, we have been handling fulfillment for over 1000 of the most well-known startups, SMEs and companies of all sizes, ensuring that their customers are delivered quickly. We always organize the best logistics and transport deals for our customers, flexibly tailored to their needs and wishes. This way, our customers can concentrate on their core business again, while we rock the rest.  Like all rock stars, we need a crew to help us deliver a perfect performance. Plainly said: we are looking for an employee who will help us 40 hours/week to keep up and optimize our operations performance in the Austrian warehouse at Leobersdorf. Your tasks: - Management and coordination of the Austrian warehouse locations in the areas of incoming goods, returns, and picking and packing. - Responsibility for the inventory - Cross-departmental coordination - Process improvement and optimisation  - Organizational development and ensuring team has required competencies and skillsets to drive a high performance - Management and implementation of interdepartmental and intradepartmental projects You should have the following qualifications: - Completed education and 3-5+ years of leadership experience in a logistics company. - Familiarity with logistics processes and experience in structuring and optimizing processes - Proactive personality & business thinking with a high degree of entrepreneurialism  - German & English, spoken and written - Willingness to shape & assertiveness - Very good ERP system user skills - Hands-on mentality - Communicative, consistent, strong in implementation and team oriented - Proactive work attitude - Sense of responsibility and accuracy - Flexibility in terms of time We guarantee you: - A high level of responsibility with challenging and diverse tasks - Innovative, modern working environment with flexible working hours and the possibility of mobile work - Fantastic atmosphere in the best team in the world - Company laptop - Strong training and development opportunities - Team events, happy hours, and activities - An international and owner-managed company that is expanding rapidly Monthly salary starting at € 3500,- gross full time, 40 hours/week - actual salary depends on qualifications and experience for this position. Start as soon as possible. Logsta is committed to a diverse and international workforce, with 20 nationalities in a team of 120. It's our belief that respect and inclusion leads to more innovation, solutions, and creativity. We welcome applications from all genders, races, nationalities, religions, age, disability status, sexual orientation or marital status."
844400975,C# Developer job with Utilita Energy Ltd | 11119647,"This website uses cookies to improve service and deliver a personalised user experience. By using this site, you agree to our cookie policy Dismiss Skip to main content Skip to main menu Skip to user menu Login Sign up Create account Advertise a job Jobs Job Alerts Career advice Recruiter A–Z InYourArea Find a job Job alerts CV upload This job is no longer available C# Developer Expiring today Recruiter Utilita Energy Ltd Location Eastleigh Salary Competitive Posted 11 Jun 2021 Closes 13 Jun 2021 Sectors IT Contract Type Permanent Hours Full Time Email me latest jobs Title: C# Developers Department: IT Development Reporting into: Desktop Application Development Manager Location: Flexible Cloud Payment Gateways, API's, JSON and REST, New cloud microservices development - There's a lot here to keep you busy. About You You will enjoy working with C# and associated .NET technologies and be keen to show your commercial development acumen across your current area of expertise. You may even have some .NET Core technology skills and be keen to develop (or acquire) these. You'll be someone who thrives in an Agile working environment and your knowledge of Scrum and ***ban will enable you to settle in very quickly. The more experience you can show, the greater the level of responsibility we can provide including mentoring and ever more challenging development propositions. You'll also be a problem solver who likes to be challenged and can speak in both technical and non-technical terms to clarify requirements and business needs. And what is the technical environment? This includes: C#, .NET Framework, .NET Core, API's RESTful Services, JSON, Docker, Jenkins, GIT, OOP, SOLID, Cloud deployment and microservices. We've adopted Agile ways of working so any SCRUM, KANBAN or DevOps knowledge will help too. Sign up for job alerts Get new jobs for this search by email Email jobs More searches like this IT jobs in Eastleigh Sign up for job alerts Get new jobs for this search by email Email jobs Send to a Friend Save You need to sign in or create an account to save Back to top Job Search Find Jobs Companies Job Alerts Upload CV Articles & Advice Interview Questions & Answers CV Templates & Cover Letters How to Write a CV Personal Statement Examples For Recruiters Advertise a job Products & pricing Contact us About Us Contact Us Terms & Conditions Privacy Notice Newsletter Sign Up Cookie Notice Accessibility Advertise with us Facebook Twitter LinkedIn Youtube © 2014 - 2021 Fish4jobs Ltd. Powered by Madgex Job Board Software"
870021844,Laboratory Assistant - Perfect for school / collegeleavers. - Shardlow,"Job Overview: Do you want to workin a scientificlaboratory?  Do you have GCSE's / A Levels inScience?   Have you already got some laboratoryexperience?  As one of the world’s premier ContractResearch Organisations, our mission is to help build a healthierand safer world by providing research services for a multitude oforganisations.   We strive to make a difference to people’s everyday livesby bringing essential products to the market and as aLaboratory Assistant you will play anessential part in making this happen.  The Environmental teams at Labcorp have beenhelping companies bring safe products to market for over 40 years.Our varied work supports the crop protection, chemical andpharmaceutical industries so if you want to part of a dynamic andgrowing team then please apply today.  This role is not agraduate role and we would welcome applications from those who arenot graduates, those who have lab experience already or those withA Levels and / or GCSE's inScience.   Working in the Analytical servicesdepartment at Shardlow, Derbyshire the responsibilitiesinclude:     Maintaining and ordering adequate stocks of consumableitems, Performance of routine experimental conditions (room andwater temperatures, pH and dissolved oxygen concentrations) withinlaboratory areas. Helping maintain laboratoryrecords. General housekeeping to maintain cleanliness and tidinessof laboratory area. To clean and dry laboratoryglassware. Calibration of laboratory equipment (balances/pHmeters) Ensure timely completion of equipmentrecords Liaise with senior staff with respect to performance ofequipment Removal of waste from thelaboratories Collection/return of test items for thedepartment Take responsibility for the maintenance and condition ofequipment used.  WeOffer:  Labcorp Drug Development offersa comprehensive benefits package, including health cover andcontributory pension. Labcorp Drug Development'songoing success offers team members unsurpassed growth and careerdevelopmentopportunities.   If you are looking to work within a supportiveteam, where there are real opportunities to learn, develop andprogress then we would like to hear fromyou! Education/Qualifications: 5x A-C gradeGCSEs. Experience: Experience is not necessary, but the position is alsoopen for those with relevantexperience. IT literate Good teamplayer"
883947737,Content Operations Intern (6 month FTC) - London,"Description Position at RetailMeNot The role With over 8 million members, VoucherCodes is one of the UK’s largest money saving websites. Partnered with big brands like ASOS, Nike, Argos, Expedia and Pizza Express, we receive over 8 million visits per month. Right now, we’re looking for an enthusiastic Content Operations Intern (6 month Fixed Term Contract) to join the Content Operations Team in London. At the moment, you will be joining a team who are all working from home, but we have a beautiful office in London eagerly awaiting our return. We’re looking for someone to join the ****************** Content Operations Team as an intern, starting as soon as possible. You’ll be helping us as we prepare for the busy Christmas shopping period.  This is a great opportunity for a recent graduate looking to gain experience in the world of digital content and marketing. Reporting to the Manager, Content Operations you will be assisting with the day-to-day content demands of our busy consumer-focused website helping our 8 million members save money. What we need from you A passion for online shopping and confidence using the internet Ability to quickly adapt to a new CMS and other software A great eye for finding the best savings possible. A strong customer focus and a tenacious pursuit of business and team goals Ability to prioritise a complex workload under pressure Forensic attention to detail Excellent organisational and administrative skills Can follow instructions and carefully follow house style rules Able to complete repetitive tasks to a high standard Great communication and organisational skills with a friendly, positive and can-do manner Comfortable providing excellent customer service by researching and resolving any query in a friendly and efficient manner What you’ll be doing Publishing new voucher codes Selecting the very best sales and deals for our users Moderating content submitted by our Community General administrative support as required What you’ll get from us A culture that pushes you to be your best self Two uninterrupted hours a week dedicated to your personal development The flexibility to get that perfect work/life balance More free food than you can ask for. Seriously. Zumba, boxing, yoga and football to work off all those free snacks Quarterly socials to let your hair down with your team Annual company retreat for a well deserved, long weekend of relaxation Oh, not to mention our competitive salary, great bonus scheme and a ton of other cool stuff We are working fully remotely at present, but anticipate our office reopening as soon as it is safe to do so! We haven’t let covid stop us bringing in new talent to the team, so we know how to get you up and running quickly while working remotely. Don’t worry, you’re in safe hands. Once our office is open you will have flexibility to get that perfect work/life balance by working some days remotely if you wish. So, what's next? If we’ve piqued your interest, all you need to do to apply is send us your CV with a 200-300 word covering letter outlining why this role and VoucherCodes appeal to you (remember we’ll also have your CV so use this space to tell us what you’re excited about rather than what you’ve already achieved). #RMNUK"
787890742,Commercial Controlling Director - Barcelona,"Multinational Pharmaceutical Company is looking for a Commercial Controlling Director for its corporate offices near Barcelona. Your mission will be lead the transformation of the Commercial Controlling practice (visioning & design) in collaboration with the FP&A Director with a transversal corporate vision. Be responsible for leading the homogenization and standardization of the practice throughout the different entities. Coordination, management & goal setting of business controllers both at the corporate level and those located in geographical business/operational units. Responsibilities: - Leading the transformation of the Commercial Controlling practice, ensuring transversal homogenization & standardization - Design of policies for company's brand portfolio monitoring & policies deployment support - Design & maintain a framework in order to coordinate different business in an International marketing integrated management model - Envision & design business reporting needs in order to maintain a solid & standardized business reporting practice - Provide high level support & coordinate controllers in the accounting closing at the corporate level - Stablish parameters & policies for continuous monitoring of income statements and balance sheet accounts (with focus on gross and commercial margin), IFRS, reporting, etc. - Definition & development of what to expect form a Business Partner role - High level advice and support to business partners in the preparation of budgets (lines related to business) - Set corporate policies for financial management and participation in the planning, budgeting and forecasting processes, guaranteeing compliance with corporate guidelines. Requirements: - Bachelor Degree in, Business Administration, Finance or similar. - 8 years of previous experience in similar Controlling positions in an international company. - Experience in Big4 audit firm will be a plus. - Strong user of Excel and SAP BPC. - Advanced in English, Spanish, and German or French. If you meet the requirements and you are looking for a new opportunity, do not miss the chance to work in a leading company in its sector and apply now!"
809710374,Customs Clearance Coordinator - Saint Helens,"One of the UK’s leading independent shipping and logistics providers, trusted by some of the world’s leading companies, who provide freight forwarding by sea, air and road, warehousing, distribution, end-to-end supply chain management, plus liner and port agency services, is looking to recruit a Customs Clearance Co-Ordinator to be based at offices in Liverpool.Main Purpose of the Role:Working within the freight forwarding division of the 3PL provider, as part of a team to cater for expansion ahead of Brexit and the associated increase in Import & Export customs clearance volumes.Duties and Responsibilities: * Complete all Customs entries from start to finish for imports and exports * Dealing with various modes of transport – Road and Sea * Deal with all queries quickly and efficiently * Build good working relationships with internal and external stakeholders * Invoicing customers * Raise issues of non-compliance and ensure remedial action is completed * Ensure all invoicing (notably VAT and Duty invoices) is completed in a timely mannerTo Be Considered: * Customs Clearance experience including familiarisation with customs processes, customs systems and HMRC regimes preferred but full training will be given * Identify areas for continuous improvement * Proficient in Microsoft Outlook, Word, and Excel. * Strong organisational and communication skills * Ability to work as part of a team * Good problem-solving skillsOn Offer: * Flexible working hours and consideration for remote working * Company Pension Scheme * 25 days Holidays excluding Bank Holidays * Excellent remunerationFor more details, please contact Willis Global - a leading Recruitment Consultancy for the Shipping & Logistics industry"
795969959,Spanish Team Leader,"Interested in social media regulation,online free speech, internal controls, support for vulnerable sections of thesociety or maybe even EU policy making? Want to work for a global company as aContent Review Team Lead for the world’s best-loved video-sharing website? Youdo? Well then, apply now and you could be responsible for assisting the Managerin meeting site metrics and goals, and supervise a team of up to 20 moderators. You have the opportunity to providedynamic service and support for our clients within the cutting edge world oftechnology. Dedicated to quality, you will use your problem-solving skillsto continuously deliver value to our clients.  Please note: we can only considercandidates holding an EU passport or a valid work permit for Portugal. Day-to-day responsibilities: Leading a high-performing team through an exciting transition to build problem solving, critical thinking, analytical and technical capabilities. Provide mentorship, guidance, and career development to your team. Monitor queues for variations and make adjustments as necessary to meet SLAs. Implement escalation channels in accordance with mutually agreed upon procedures Influence team strategy through effective communication. Employee Status : Full Time Employee Shift : Day Job Travel : No Job Posting : Jan 27 2021"
822053239,Kokapstrādes operators (apmaksāta prakse) | VisiDarbi.lv,"Lai nodrošinātu pilnvērtīgu mājaslapas lietošanas pieredzi, mēs izmantojam sīkdatnes. Lietojot mūsu mājaslapu, Jūs piekrītat sīkdatņu lietošanas nosacījumiem. Piekrītu Meklējat darbiniekus? Publicēt vakanci 1 Saglabātās vakances Ienākt Reģistrēties Vakances Visas vakances Darbs Rīgā Darbs Vidzemē Darbs Zemgalē Darbs Kurzemē Darbs Latgalē Darbs ārzemēs Darba sludinājumi ar algu Vakances pēc uzņēmumiem Vakances e-pastā Blogs Padomi darba meklētājiem Lieliskas 13360 darba iespējas no 15 avotiem Meklējat darbiniekus? Publicēt vakanci Vakances Visas vakances Darbs Rīgā Darbs Vidzemē Darbs Zemgalē Darbs Kurzemē Darbs Latgalē Darbs ārzemēs Darba sludinājumi ar algu Vakances pēc uzņēmumiem Vakances e-pastā Blogs Padomi darba meklētājiem 1 Saglabātās vakances Ienākt Reģistrēties LV RU EN Saglabāt Drukāt Dalies: Nosūtīt Nosūtīt! Līdzīgās vakances Saglabāt Drukāt Dalies: Nosūtīt Nosūtīt! Uz augšu Par mums Reklāma Lietošanas noteikumi darba meklētājiem Kontakti CV-Online Latvija Lietuva Igaunija Kontakti: E-pasts: ***************** Tālrunis: ****** ******** Izstrādā un uztur Ienāciet savā profilā Pieslēgšanās sistēmai neizdevās! Lūdzu pārbaudiet vai e-pasts un parole ir korekta. E-pasts Parole Aizmirsu paroli | Reģistrēties Ar sociālajiem tīkliem Reģistrācija darba meklētājam Reģistrācija darba devējam Reģistrējieties ar sociālajiem tīkliem: ****** ******* E-pasts Tālrunis Parole Parole atkārtoti Vēlos saņemt ************ jaunumus savā e-pastā Ar Lietošanas noteikumiem esmu iepazinies un tiem piekrītu Reģistrēties Paldies! Reģistrācija ir sekmīga. Uz norādīto e-pasta adresi tika nosūtīta apstiprinājuma saite Uzņēmuma nosaukums Reģistrācijas numurs Adrese ****** ******* Tālrunis E-pasts Parole Parole atkārtoti Vēlos saņemt ************ jaunumus savā e-pastā Ar Lietošanas noteikumiem esmu iepazinies un tiem piekrītu Reģistrēties Paldies! Reģistrācija ir sekmīga. Uz norādīto e-pasta adresi tika nosūtīta apstiprinājuma saite Reģistrēta darba meklētāja priekšrocības Jaunu atbilstošu vakanču pasūtīšana e-pastā Sludinājumu meklēšanas vēsture Saglabāto sludinājumu pārskatīšana CV pievienošana profilam Pieteikumu pārvaldīšana Reģistrēta darba devēja priekšrocības Ātra un ērta pakalpojumu iegādāšanās Sludinājumu publicēšana un pārvaldīšana Saņemto pieteikumu apstrāde sistēmā Darba devēja profila izveidošana Tehniskais atbalsts un konsultācijas Paroles atjaunošana E-pasts Paldies! Lūdzu pārbaudiet savu e-pastu un pabeidziet paroles maiņu Nosūtiet e-pastu Jūsu e-pasts Saņēmēja e-pasts Ziņa Paldies! Aizvērt Aizvērt"
783885109,eCommerce Buyer - London,"Description Funko Overview Welcome to the Funko-verse, a world built on pure imagination, a land governed by the philosophy that stories matter, a universe comprised of characters from countless fandoms, a galaxy of once upon a times and happily ever afters. But what does Funko do? Funko is a purveyor of pop culture, making and selling license-focused collectibles. We’re based in Everett, WA where we have a store that delights kids of all ages (kids at heart included). We currently hold hundreds of licenses for franchises ranging from Marvel to Harry Potter, giving us the rights to create tens of thousands of characters—one of the largest portfolios in the pop culture and collectibles industry. We take your favorite characters and turn them into adorable, or sometimes scary, collectible figures. Our most famous line, Pop! Vinyl, has millions of fans around the world.  The eCommerce & Retail Buyer will own the execution of the merchandise strategy and product assortments to maximize sales, margin, and inventory turnover. This role is responsible for driving the strategic and daily execution for planning, buying, analyzing, merchandising, and forecasting of eCommerce and Retail merchandise. The eCommerce Buyer will collaborate closely with all cross-functional partners to deliver against the company and departmental initiatives. What You’ll Do Partners with team to develop and execute the strategic vision of the department integrating customer insight, competitive information, market intelligence, trends, and product distortion to maximize sales and profit and reduce markdowns Responsible for providing quantitative analysis to support planning, buying decisions both preseason and in-season to maximize opportunities Be the owner of short and long-term product strategies to grow the business and brand including product ideas for new categories, properties, and items. Collects industry, consumer, and competitor trend information. Reports on and integrate findings into the development of the strategic vision and the future selection of product Research and anticipates what the customer wants next; use information from store visits in Everett and Hollywood in decision making and planning process Determines, based on history, trend, market information, and customer knowledge, the ranking of each item in their assortment Develops category strategy to identify key categories/items and distorts them to focus on driving newness, sales, and product penetration Reacts to current business trends; ensures the integration of product newness, develops upside strategies, recognizes product evolution and potential voids; prepares contingency plans to drive sales and profit objectives Architects balanced assortment plan that integrates pricing pyramids and tiered strategies. Develops product testing strategies that drive top-line sales and margin Works with Planning and Allocation on promotional cadence, flow order, product buys, minimum /maximum quantities, etc. Responsible for managing and optimizing eCommerce and Retail size and width replenishment; collaborate with cross-functional team on replenishment needs via product transfers Adheres to the business calendar – preparation and ownership of meetings Partners with Creative and Product Development to execute the merchandise strategy from concept to market Proposes product for PR and marketing vehicles and proof imagery Responsible for providing input at product milestone meetings to capture the needs of the markets Follows and contributes to Open to buy process, including sales forecasting, product buy, markdowns, and product features. Some travel may be required What You’ll Bring Bachelor’s degree in fashion merchandising, retail management, or business-related field preferred 5 years of prior merchandising experience Proficient in Word, Excel, Outlook, and PowerPoint. Excellent organizational skills Strong interpersonal skills and communication skills Ability to build and sustain relationships quickly Ability to effectively present strategies and report on their business Ability to multi-task and prioritize Ability to identify, develop, and retain top talent Strong analytical and strategic thinking skills What Funko Offers Funko offers a competitive compensation package with full benefits and a 401(K) plan with matching contributions from the company. Most importantly, we offer a creative work environment with people who love pop culture just as much as you do. Can’t wait to gush about your latest binge? Neither can we! Looking for a place where your favorite pop culture t-shirt will receive the compliments it deserves? We know how you feel!"
