id,title,description
715072750,Regulatory Affairs Engineer/Specialist,"Regulatory Affairs Engineer/Specialist This highly innovative medical device manufacturer is actively looking for a Regulatory Affairs Engineer/Specialist to join their team. They are genuinely revolutionising certain applications withing their field and the successful candidate will be working on high tech, innovative products which will have a huge impact on people’s lives. As a Regulatory Affairs Engineer/Specialist, you will be working with multiple product development teams supporting regulatory approvals as well as maintaining clinical literature and clinical evaluation reports. You will also be responsible for planning, managing and support of clinical trials. On offer is a highly competitive salary and benefits package as well as the opportunity to work on genuinely innovative products within a rapidly growing company. Responsibilities: To collaborate, author and/or review clinical evaluation reports for new product development Undertake and/or oversee literature searches Identify complications and side-effects for the intended use of devices Support, review and revision of clinical evaluations per MDD/MDR Work with Development teams in the preparation of regulatory documents Support CE marking and FDA submission processes Performing tasks relating to regulatory affairs Manage and conduct a programme of studies and related clinical activities Support project teams and provide regulatory and commercial support Drafting and approval of study protocols Primary contact and coordination of development teams, study sponsors, clinical test facilities, clinicians and CROs. Identify complications and side-effects, including incident rates, for the intended use of devices Support to the establishment, review and revision of the clinical evaluation per MDD/MDR. Provide support during ISO 13485 and other QMS/regulatory compliance audits and inspections Qualifications/Experience: Experience within the medical device industry Extensive regulatory affairs experience Experience with MMD, MDR, FDA 510K, CE marking, ISO 14917, ISO 13485 etc. Ideally degree educated within a science or engineering discipline"
731435261,"Domestic Assistant, Band 2",An Exciting opportunity has arisen within the Hospital services team at Weymouth Community Hospital to assist in maintaining the highest standards of cleanliness requirements in a hospital environment. The Hours of work will be 16 hours per week (evenings) Monday to Friday You will be required to provide a high standard of cleanliness in clinical and non-clinical areas to comply with the cleanliness in Hospital initiative . Employment in this post requires a Standard Disclosure and Barring Service (DBS) check. For further details / informal visits contact: Name: ****** ***** Job title: Hospital Services Manager Email address: sharon.cablenhs.net Telephone number: ***********
792385187,Contact Centre Manager - Marseille,Job Context & Duties Analyse business processes Create a work atmosphere of continuous improvement Follow company standards Manage resources Plan health and safety procedures Qualifications and experience required Accuracy and attention to details Openness and interest in learning and further development Ability to work effectively in an international or multi-cultural environment Ability to adapt and cope with working in different teams Experience of having worked in a similar role
810638394,Parts Coordinator,"Job Responsibilities and Duties: Ability to transform Engineering source data from both drawings and other internal systems and present as service information to Aftermarket systems predominantly in S4 /SAP Responsibilities in SAP include; Maintain Item Master database with serviceable engine parts Maintain Aftermarket Kits Releasing parts that support the wider Enterprise As knowledge increases on existing processes expected to support the parts author team with interrogating SAP to answer internal customer queries Releasing new structure details to support the restructuring of an existing engine series Skills and Experience: Candidates will have gained the following skills and experience through previous roles: Previous SAP experience preferred but not essential Previous Teamcenter experience preferred but not essential Previous experience of data entry Previous experience with multiple applications, including Microsoft applications Proven attention to detail Ability to work independently Need to work in a team environment (currently remotely) Ability to prioritize tasks Familiar with engine components but not essential Randstad CPE values diversity and promotes equality. No terminology in this advert is intended to discriminate against any of the protected characteristics that fall under the Equality Act 2010. We encourage and welcome applications from all sections of society and are more than happy to discuss reasonable adjustments and/or additional arrangements as required to support your application. Candidates must be eligible to live and work in the UK. For the purposes of the Conduct Regulations 2003, when advertising permanent vacancies we are acting as an Employment Agency, and when advertising temporary/contract vacancies we are acting as an Employment Business."
860946590,Morning Cleaner (part-time),"Morning Cleaner required part time in Donnybrook Location: RTE Studio Hours: 30 per week Shifts: 7am-1pm or 11am-5pm Salary: €11.20 per hour Experience preferred for this role but training will be provided Part-time hours: 30 per week Application deadline: 23/7/2021 Job Types: Part-time, Permanent Salary: €11.20 per hour Schedule: Monday to Friday COVID-19 considerations: PPE & Training Ability to commute/relocate: Donnybrook, County Dublin: reliably commute or plan to relocate before starting work (required) Experience: Cleaning: 1 year (required) Work remotely: No"
721843655,Electrical Estimator - REED Global,"25 days holiday, pension, car , Healthcare  Purpose/Main Functions of Position The preparation, submission and management of allocated tenders. Duties  Accurately quantify materials, plant and labour requirements for allocated projects. Ensure that for pre-designed projects, enquiries relative to the supply of materials, plant and labour are satisfactorily dealt with and that relevant information, contractual and trading particulars are distributed. Attend and contribute at tender stage strategy/design innovation meetings. Undertake the assessment of tender bids from Kershaw’s own subcontractors and advise the Estimating Manager/Managing Director accordingly. Prepare estimates utilising ‘Estimation’ software including input of data, ensuring that appraisal procedures are adhered to throughout. Produce summary sheet and associated documentation and presentation of the package for tender adjudication to meet deadlines. Prepare client documentation on completion of tender, including production of associated correspondence. Prepare post-tender reports. Prepare files to laid-down standards and undertake costing variations if prior to handover. Attend and contribute to mid and post-tender interviews with the estimating manager / directors and Contracts representative, as required. Attend and contribute at handover meetings, liaising with appropriate departments accordingly, including the preparation of handover documentation .In relation to preparation of tenders, attend site surveys and liaise with other departments, suppliers and subcontractors to tender submission stage. Negotiate lowest prices with suppliers and subcontractors. Advise the Estimating Manager of potential areas of savings and value engineering solutions. Supervision of assistant and junior electrical estimator and allocation of tasks. When allocated the lead role, assume responsibility for co-ordination with other Estimators on tasks completed, within given timescales and checking their output for inclusion within the tender. Supervision of trainees on the estimating systems and procedures. Undertake any other duties as requested from time to time that fall within the scope of the position. Work safely in accordance with the company’s current health and safety policy and procedures. Skills, Knowledge and Competencies required Experience of a wide range of Electrical Building Services installations and systems. A proven estimating track record. The ability to read, interpret and understand specifications and drawings. Experience of computerised estimating software. The ability to think ahead, plan and prioritise workload. The ability to work with the minimum of supervision. Numeracy and literacy skills. The ability to work as part of a team. The ability to supervise junior Estimators and assistants in a team to achieve tender return dates and take responsibility for that team. Computer literacy – MS Excel, Word, PowerPoint, Estimation, Product knowledge within the Electrical sector. To hold a clean driving license to attend to site surveys. The main objective of the Estimating Department is to achieve a monthly acceptance rate that matches the company’s target turnover: this will be one of the measures for the performance of the department and the individual Estimators. The following items will also be used to measure an individual’s success within the role:"
871313726,Senior Design Manager,"We are currently looking to hire a Senior Design Manager in our Southern region to focus on pre-construction/bids and support our Regional Design Manager. This person can be based in any of our regional offices including Birmingham, Woking and Bristol. This is a great opportunity for someone Why join us? For 150 years Sir ****** ******** has worked at the forefront of the construction world - gaining a reputation for engineering excellence and the respectful, honourable way of doing what we do. Our achievements through the decades are down to the people we employ and the opportunities we give them to succeed. With so many stand-out projects and opportunities ahead, now is the perfect time to join our family-owned business, and proudly build Britain's future heritage with us. The Senior Design Manager - Pre-Construction role This is the perfect role for a Senior Design Manager looking to further their career and take the lead on preconstruction / work winning design management activities. The successful candidate can base themselves in either of the regional offices (Bristol, Birmingham or Woking) and will be required to travel to the other offices as required to suit the various office working winning / bid activities. The successful candidate while predominately working in preconstruction will be required to deliver post-contract projects as the project lead Design Manager, over-seeing and managing other Design Managers. You'll; Enable the delivery of well-considered, quality design solutions Plan design workloads and motivate teams of people, to work collaboratively in delivering a coordinated and coherent design Motivate and inspires designers to produce their best work using their full flair, experience, resources and talents in a cost effective way Strive to eliminate health and safety risks in the design Your responsibilities will include: Assess the suitability of the proposed design with regard to the proposed method and sequence of construction and provide advice regarding proposed changes to the design which are necessary in order to allow the planned method and sequence to be adopted, such changes to be qualified in the ensuing bid Ensuring that the competency of proposed design consultants is assessed in compliance with CDM Regulations Guide tenders and deliver them through to site / completion Make and review design changes on an ongoing basis, identifying potential issues and resolve them with the design team and specialist subcontractors Manage risk, commercial issues and compliance process and procedures Steer the evaluation of added value options and participation in value engineering meetings **** ******* You will Ideally have healthcare experience across various frameworks. a degree or HNC/HND in a relevant construction or design field. experience in leading a design team from bid through to delivery stage on Major projects Preferably, you'll have a detailed working knowledge of Viewpoint Knowledge of current CDM and Building Regulations, Rewards We're ready to invest in you and your future, and offer wide-ranging, performance-related progression opportunities. Our competitive rewards packages feature flexible benefits to fit your lifestyle and priorities. We'd love you to join us in proudly building Britain's future heritage. Apply online now. Sir Robert McAlpine is focused on being a truly inclusive employer."
731012930,Global Real Estate Private Equity Company - Financial Operations Manager (Cash Management and Treasu,"Profile Criteria: Either a Finance Manager, Financial Controller, AP and AP Manager (with exposure to Treasury/Cash Management) or a Financial Operations Manager with experience in Cash Management and Treasury This person will have little interaction with the General Ledger and will mainly be managing cash (cash coming in, going out), managing bank accounts, managing transfers of money and cash flow Needs to be able to understand a whole business and develop relationships with various departments (i.e. operations, tax, fund finance, front office, etc) to be able to produce a cash flow forecast for the company (along with cash flow modelling) What is NOT required is someone who is a Treasury Manager, Treasury Analyst, Treasury Operations Manager or Treasury specialist This is more a niche and generalist finance role for someone whose career has moved into responsibilties covering Cash Management and Treasury Ideally looking for candidates on a 1 month (or less/immediately available) notice period Specific Responsibilities Overall stewardship of the company’s financial resources Drive financial performance through a comprehensive commercial understanding of new and existing business and the group company structure Build and maintain close working inter-department relationships with Fund Finance, Asset Management, Investment Management and local offices Deliver accurate and timely management information, reporting directly to senior management, including cashflow forecasts, Board reports, business analytics and operational recommendations Leadership of accounts payable function and junior member of staff Origination, ownership and delivery management of a variety of operational and treasury projects (e.g. web expenses software, procurement strategy, FX policy and exchange platforms) Oversight of all bank transactions (internal and external), across several large, multi-national, multi-currency group entities Maintenance of cash book Maintenance of bank account functionality and banking relationships Currency management Oversight of travel and expenses Submission of VAT returns Candidate Specification Hands-on Finance professional with strong attention to detail Experience of Cash Management with the ability to handle a variety of tasks across the Treasury function Solid experience of moving significant cash amounts (in the millions) across entities, dealing with foreign exchange and different currencies and communicating and reporting these transactions to CEO and senior management level Strong knowledge of banking procedures and comfortable keeping track of cash coming in and going out. Must have experience approving payments and recording transactions Experience putting together and reporting internal Management Information (MI) for a firm’s Cash Management and Treasury activities Ability to take on project work Strong commercial awareness to get the best deal/rates/outcome for the Cash Management and Treasury function Ability to manage own tasks with good time management skills and able to work under pressure to tight deadlines. Well-motivated, diligent and happy to operate in a small (but growing) company environment. Excellent organisational, prioritisation and interpersonal skills A strong team player who is flexible with a positive attitude and willingness to take on and influence new tasks, adopting change, and interested in learning new skills Strong MS Excel skills essential Proficient at MS Word and PowerPoint - preferable but not essential Financial services experience would be preferable but not essential Excellent communications skills (both written and verbal) with the ability to build positive and effective relationships with various stakeholders (both internal and external) Qualifications Required ACA/ACCA/CIMA qualification with industry experience from the investment management or wider financial services sector ideal (but not essential) ACT (Association of Corporate Treasurers) qualification (or studying towards qualification) would be useful but is not essential for this role Ideally degree-educated"
865297859,Technical Back Office - Milan,"E.ON Energia S.p.A. | Permanent | | Milano The new E.ON is one of the strongest operators of European energy networks and energy-related infrastructure, as well as a provider of advanced customer solutions for more than 50 million customers. With a total of over 75,000 employees we are represented in 15 countries. This makes us ideally positioned to help drive Europe's energy transition. By focusing on two sustainable growth areas and with the acquisition of innogy, E.ON fully commits itself to the fundamental transformation of the energy world. As one of Europe’s largest energy service providers we will actively drive the energy transition in Italy and Europe. Combining the expertise of both companies will also make E.ON a pioneer in developing new and innovative energy solutions and attract the brightest minds in the energy sector. E.ON in Italy is one of the main energy operators concerning the sale of energy solutions, with over 900,000 customers. In line with the strategic positioning of the Group, E.ON Italia focuses on the proposal of competitive energy products and services capable of responding to the new needs of consumers for a smarter and more efficient use of energy. In the context of Home Heating & Service (residential sector) business development, with the aim of strengthen the professional delivery & sales channel, we are looking for a Technical Back Office who will be part of the Home Heating & Service Business unit. The position will report hierarchically to the HH&S Technical Sales Manager.  Here below main tasks of the position: • Monitoring and efficiency of the end-to-end process (lead management, sales phase to the customer, check of SLA sales and optimization on the credit process) of the reference business in the Consumer segment with a multi-channel vision and in coordination with the other departments; • Technical and commercial coaching and training of the subjects involved in the sales process; • Development of partner installers; • Coordinate the operations on the reference territories of the installers team, including scheduling and post-sales management activities and support of residential clients during the commercial phase; • Identify and propose synergies and operative partnerships in coordination with other business unit;  • Support the coordinator on the identification of improvement / optimization areas on products and processes; • Develop the B2C delivery and installation platform according to the target model defined; • Develop and certify the company network of indirect installers, according to the established guidelines; • Actively support the management in the coordination of the professional sales channel (training on processes / systems and offer); • Support and optimize the activities and the schedule of any direct installers; • Perform monitoring of requirements and regular updating of systems identified for all direct installers and contracted technical partners; • Provide sales and installation technical support activities through a professional Helpdesk. Technical skills and qualification: • Engineering or Economics degree; • Self-organization and target oriented; • Good interpersonal and communication skills; • Customer oriented mind-set and flexibility; • Good problem solving attitude; • Advanced verbal and written communication skills in English; • Basic experience in similar positions in Home Heating & Services sector (nice to have); • Proficient in working with Excel (Office) • Available for business trips: the position will operate between Milan office and Massazza plant.  Do you have questions? For further information please contact ANDREA CABRI. If you are convinced that this is the next step in your career, register and apply on line. Shaping the future of energy together! What you need to know: Contract type: Permanent Working time: Company: E.ON Energia S.p.A. Function area: Sales "
804595650,"Телекомплект-Оптик ООД работа, свободни позиции и заплати -ID: [122052] - БУЛСТАТ: 201395716, — Zaplata.bg","„Бисквитките” ни помагат да предоставяме услугите си. С използването на услугите ни приемате, че можем да използваме „бисквитки” Научете повече Разбрах' « Обратно в Zaplata Телекомплект-Оптик ООД Инженерна дейност, Телекомуникации Разглеждания: 767 Телекомплект-Оптик ООД Контакти Адрес: София, кв.Бенковски Телефон: ********** БУЛСТАТ: 201395716 За въпроси свързани с личните данни: Контактна форма Обяви за работа от Телекомплект-Оптик ООД   Неквалифициран работник Заплата от: 1000 до 1000 лв. 08 Март, гр.София Получавайте съобщения за нови обяви на Телекомплект-Оптик ООД Въведи своя Email адрес Известявай ме Корпортивен профил на Телекомплект-Оптик ООД в ********** © 2021"
752596579,Operations Analyst : UK Power Market Assets: Leading Energy Co,"World leading Energy co has an exciting 12 month contract opportunity to join the UK Power Shift desk to help change the world of energy. The portfolio consists of many distributed electrical assets throughout the UK and we are looking for someone who is detail oriented and has a desire for continual improvement to help maximise value for our customers. The Role You will be responsible for dispatching assets in our portfolio and submitting physical data to National Grid in line with the trader's strategy. This role offers a unique opportunity to drive operational excellence and be directly involved in optimizing a fast-growing portfolio of assets. ? Dispatch portfolio of power plant assets in line with the trader's strategy ? Submit nominations and bid/offer prices data to National Grid ? Track plant power performance ? Support the trading team on a daily basis with trade booking and position management ? Execute operations in line with the trader's strategy ? Communicate with the asset manager on any power plant issues ? Liaise with the tech team on any infrastructure issues impacting trade performance ? Maintain a good relationship with the National Grid Control Room ? Maintain and Troubleshoot performance of ancillary market products ? Schedule dispatch and capacity market tests on assets ? Take a proactive approach to develop market skills The Candidate ? Knowledge of the UK power market and Balancing Mechanism ? Desire to learn about UK markets and its different products ? Very motivated and detail oriented person ? Has a strong interest in trading, energy transition and technology ? Proactive individual who will look to develop his/her skills and analyse the market to help the decision making ? Willing to work shifts (currently weekdays only) ? Resilient to situations under pressure ? A relevant numerical degree"
785637891,PSICOLOGO,"********* Oficina del Servicio Andaluz de Empleo - Córdoba, Córdoba provincia hace 3 días Postular Código del anuncio 01\2021\002295 Nombre del anuncio ********* Descripción del anuncio Oferta de Empleo Público. Contrato de relevo. Fecha fin difusión 26-01-21 Número de puestos 1 Categoría DERECHO/PSICOLOGÍA/CIENCIAS SOCIALES Subcategoría PSICÓLOGOS Nivel profesional TÉCNICOS Y SIN CATEGORÍA LABORAL DETERMINADA País ESPAÑA Comunidad Autónoma ANDALUCÍA Provincia CÓRDOBA Localidad CORDOBA Solicitar ahora"
843263945,Predavačka-pokladníčka 6 hod.- Bratislava,"Predavačka-pokladníčka 6 hod.- Bratislava **** *******, s.r.o. Miesto práce Bratislava Druh pracovného pomeru skrátený úväzok Termín nástupu dohodou Mzdové podmienky (brutto) 555 EUR/mesiac + variabilná zložka, úväzok 6 hod. Informácie o pracovnom mieste Náplň práce, právomoci a zodpovednosti aktívny predaj sortimentu práca s registračnou pokladňou evidencia a sledovanie záručných dôb starostlivosť o reprezentatívny vzhľad predajne Zamestnanecké výhody, benefity -perspektívna práca v stabilnej spoločnosti s 20 ročnou tradíciou Informácie o výberovom konaní Vopred ďakujeme všetkým kandidátom za záujem pracovať pre našu spoločnosť. Z časových dôvodov budeme kontaktovať iba uchádzačov, ktorí najlepšie spĺňajú predpísané kritériá. Ďakujeme za pochopenie. Požiadavky na zamestnanca Pozícii vyhovujú uchádzači so vzdelaním stredoškolské bez maturity stredoškolské s maturitou nadstavbové/vyššie odborné vzdelanie Vzdelanie v odbore Obchod, Maloobchod, Rozličný tovar Ostatné znalosti Pokladňa - základy Pozícia je vhodná pre absolventa Áno Osobnostné predpoklady a zručnosti -skúsenosť s prácou na registračnej pokladni -ochota pomôcť a poradiť zákazníkom pri výbere tovaru -pozitívny vzťah k práci s ľuďmi Inzerujúca spoločnosť Stručná charakteristika spoločnosti Spoločnosť Emil Krajčík s.r.o. - 101 DROGERIE je počtom vlastných predajní najväčšia drogistická sieť v Slovenskej republike. V súčasnosti prevádzkuje 217 filiálok. Na trhu pôsobí od roku 1991. Jej hlavnou činnosťou je predaj kozmetického a drogistického tovaru konečnému spotrebiteľovi. Počet zamestnancov 1000 a viac zamestnancov Adresa spoločnosti Emil Krajčík, s.r.o. Dlhá 1424/47 905 01 Senica ************************* Kontakt Contact person: Silvia Takáčová E-mail: send CV Poslať spoločnosti životopis Odporučiť ponuku známemu E-mail Facebook Viber Whatsapp ID: 4097979  Posting date: 7.6.2021  2021-06-07 Location: Bratislava   Position: Pokladník, Predavač   Company: Emil Krajčík, s.r.o.   Basic salary component (gross): 555 EUR/mesiac"
754149367,Financial Auditor,"Job Context & Duties Pose questions referring to documents Analyse financial risk Observe confidentiality Inspect tax returns Conduct financial audits Qualifications and experience required Openness and interest in learning and developing Strong motivation and open and positive attitude Accuracy and attention to details Good communication, cooperation and team working skills Ability to work independently"
869305753,Shuttering Carpenter,I am currently looking for Shuttering Carpenters for a project in Stratford-upon-Avon. Start Date: ASAP. The job: Formworking Lift Shafts Columns Retaining walls Basements Requirements: Valid and in date blue CSCS card (with NVQ2 in Formworking). Personal Protection Equipment (PPE). The successful candidate will have: Experience as a Shuttering Carpenter for 2+ years Comfortable working alone but also as part of a team If you are interested please apply through indeed or call ****** on *********** Job Type: Full-time Salary: £200.00 per day Benefits: On-site parking Schedule: Monday to Friday Licence/Certification: CSCS Card (required) Work remotely: No
754276476,Classic Car Paint Sprayer,"Classic Car Paint Sprayer - Required for Classic Car Specialist Business - Circa £40k Flat Salary  - Around 45-47.5 hours per week - Relaxed environment Our Client, a Classic Car Restoration Specialist, is looking to recruit an exceptional Paint Sprayer to join their team in Tonbridge, Kent. Our Client is offering the successful Paint Sprayer: - Circa £40k Flat Salary  - Around 45-47.5 hours per week - Relaxed environment Duties of a Paint Sprayer with our Client: You will be responsible for carrying out work to a high standard and to quality check at all stages on both classic and high-end vehicles. You must have the ability to competently carry out all tasks and checks to a high level of quality in set timescales and have the passion to consistently deliver a top standard of repair with a strong attention to detail. Experience of bodywork (using panel beating techniques, such as polishing and body filling), replacing damaged parts, straightening, and aligning. As indicated and subject to experience, the role may also involve: - Disassembling damaged vehicle part - Repairing scratches, dents and other damage to bodywork and replacing any parts that cannot be repaired - Straightening and aligning panel work - Reassembling vehicle body parts and accessories - Filling and sanding bodywork - Carrying out painting in booth oven - Performing final finishing and polishing What our Clients expect of their Paint Sprayer: - Classic Car experience - Skilled filler work - Great attention to detail"
796317121,Research Scientist AI,"Jouw verantwoordelijkheden We are looking for a Medior Research scientist AI to join the Digital Engagement, Cognition and Behavior department of Philips Research to work on Artificial Intelligence (AI) technologies in the field of digital customer and patient engagement (e.g. conversational AI, recommender systems, ..), which will be integrated into Philips solutions and services.   Jouw profiel The candidate with computer science related Masters/PhD should have extensive knowledge, deep insights, and experience in the field of artificial intelligence, including traditional machine learning, deep learning and semantic reasoning.   For this position they are specifically looking for a candidate with proven track record and interest in the field of natural language processing, ontologies, knowledge graphs, information extraction, text generation, and hands-on experience with tools such as Python, Keras, Pytorch, TensorFlow.   In addition, the candidate should have an interest in, and ideally also experience with, translating new machine learning and AI technologies to engaging digital user and patient solutions in the personal and professional health care domain. Ons aanbod If you consider yourself a suitable candidate, please send your: • English CV • English motivation  • Availability  • Holiday planning "
733493217,Fundraising events day volunteer (Cumbria),"Get involved with our fundraising team as an Events day support volunteer. The British Red Cross arrange and support a large number of events across the country and virtually and we need your help to make these possible. To join our team you don't need any previous experience. We only ask that you are warm and enthusiastic as we will provide any training necessary (including coronavirus specific measures). You will need to be over 16 (16-17 subject to parental consent and risk assessment). Please note that selected events will be available to over 18's only. We look forward to meeting you Covid19 health and safety statement We can now accept applications from people who are clinically extremely vulnerable or clinically vulnerable. Deployment into role with be subject to government guidelines and individual and building risk assessments. More about this role Volunteer role Fundraising events day volunteer Volunteer manager Fundraising manager Where you will be based Event Why we want you Across the UK we host lots of different events which need help on the day. Selling raffle tickets at a Christmas market, signing in hikers on their way up Snowdon, or cheering on amazing runners from side-lines at the London Marathon- there are lots of ways to get involved by joining at the events which suit you, you can give Red Cross supporters a really special experience. What you will be doing Exact activities will vary according to the type of event you are supporting, but can include: Supporting event participants - cheering and encouraging people on route or welcoming them at post-race events Providing refreshments Selling raffle tickets Signing people into their events Active promotion of the British Red Cross and what we do The skills you need Enthusiasm and energy Desire to give our supporters a unique and fun experience An interest in the event Aged 16 or over (subject to parental consent, risk assessment and supervisory considerations) What's in it for you Gain experience and confidence in interacting with the public Be involved in a fantastic event Be the power of kindness in your community"
754400301,.Net Developer - Office Homeoffice Remote Flexible - Bucharest,"We are looking for a .Net developer to build software using languages and technologies of the .NET framework. You will create applications from scratch, configure existing systems and provide user support. In this role, you should be able to write functional code with a sharp eye for spotting defects. You should be a team player and excellent communicator. If you are also passionate about the .NET framework and software design/architecture, we’d like to meet you. Your goal will be to work with internal teams to design, develop and maintain software. Responsibilities Write clean, scalable code using .NET programming languages Participate in requirements analysis Improve existing software Serve as an expert on applications and provide technical support Test and deploy applications and systems Requirements Knowledge of at least one of the .NET languages (e.g. C#, Visual Basic .NET) Familiarity with the ASP.NET framework, SQL Server and design/architectural patterns Excellent troubleshooting and communication skills Familiarity with architecture styles/APIs Attention to detail"
879858279,Activities Coordinator,"Find a job Search results Job details Activities Coordinator Job details Posting date: 16 September 2021 Hours: Part time Closing date: 16 October 2021 Location: WV13 2EH WILLENHALL Company: MANOR HOUSE CARE HOME Job type: Permanent Job reference: Apply for this job Summary We are looking for a applicant who has got previous experience working with the Elderly/Dementia residents doing daily activities in a care home setting the job is working Monday to Friday. The hours is 10.30pm to 3.30pm. The right candidate must have experience and show motivation and innovation in providing person centred activities. Candidate must be able to work independently using their initiative and show enthusiasm for the role. Apply for this job « Return to the search results Save to favourites Print this job Share this job via email Report this job Related jobs Activities Coordinator DY4 0JW Activities Coordinator DY4 9HJ Activity coordinator Dudley, West Midlands Activities Coordinator- A brand new luxury home Dudley, DY3 4BA £9.20 per hour Coordinator We********, WS10 7SH"
880218894,Events and Projects Coordinator,"Our client seeks a collaborative, highly organised and dynamic Events and Projects Coordinator with an excellent eye for detail. As well as ensuring all administration is carried out accurately and promptly, there are excellent opportunities to get hands-on with the events management aspects of the role, attending and supervising events as is required. This role is a 2-year fixed term position. Events and Projects Coordinator Responsibilities Preparing promotional literature and programmes, reflecting our client’s exceptional reputation Liaising with project managers, guests, and speakers to arrange the booking of accommodation, catering, and venues. Updating the events page on their website Carrying out all administrative tasks involved in organising webinars, sending invitations, and managing responses Arranging and hosting meetings and events via Zoom and in person Booking and attending project/events meetings to take minutes, write them up and distribute actions. Events and Projects Coordinator Experience Essentials Strong IT skills – Microsoft Office Suite and Zoom A proven ability to communicate confidently with a wide variety of people An excellent track record of being able to prioritise workloads to meet deadlines Events and project management experience (virtually and in person) A high level of customer service experience Events and Projects Coordinator Rewards 38 days annual leave including 8 bank holidays and company closure days Free lunches for days on-site Option to work from home part of the time, as agreed with team Pension scheme Location The office is based in Oxford City Centre with excellent transport links very nearby. There is also free on-site parking available, as well as free parking nearby if their car park is full. The Company Our client is a reputable and extremely well-respected establishment in the centre of Oxford. Being relatively new to their community, they pride themselves on being innovative, forward-thinking, and very open to new ideas to improve their ways of doing things. They do, however, also benefit from being part of a larger community that has solid roots that anchor their excellent ethics, culture, and reputation."
850129409,Regulatory Affairs Manager,"Role Summary With a significantly expanding regulatory team, an exciting opportunity has arisen for an experienced Regulatory Affairs Manager to join the Autolus team to work on innovative and pioneering products across Autolus’ cell and gene therapy portfolio.  The Regulatory Affairs Manager will be part of the broader regulatory affairs team with responsibilities for planning, preparing, reviewing and submitting regulatory applications to health authorities globally. The successful candidate will be involved with working on innovative and pioneering Advanced Therapy Investigational Medicinal Products (ATIMPs) to treat cancers and benefit from working with cutting edge technologies and be a key player in developing regulatory submissions and advancing Autolus’ innovative portfolio of products. INDHP "
869608300,Warehouse Manager,"Our motto is: We rock your logistics! Since 2017, we have been handling fulfillment for over 1000 of the most well-known startups, SMEs and companies of all sizes, ensuring that their customers are delivered quickly. We always organize the best logistics and transport deals for our customers, flexibly tailored to their needs and wishes. This way, our customers can concentrate on their core business again, while we rock the rest.  Like all rock stars, we need a crew to help us deliver a perfect performance. Plainly said: we are looking for an employee who will help us 40 hours/week to keep up and optimize our operations performance in the Austrian warehouse at Leobersdorf. Your tasks: - Management and coordination of the Austrian warehouse locations in the areas of incoming goods, returns, and picking and packing. - Responsibility for the inventory - Cross-departmental coordination - Process improvement and optimisation  - Organizational development and ensuring team has required competencies and skillsets to drive a high performance - Management and implementation of interdepartmental and intradepartmental projects You should have the following qualifications: - Completed education and 3-5+ years of leadership experience in a logistics company. - Familiarity with logistics processes and experience in structuring and optimizing processes - Proactive personality & business thinking with a high degree of entrepreneurialism  - German & English, spoken and written - Willingness to shape & assertiveness - Very good ERP system user skills - Hands-on mentality - Communicative, consistent, strong in implementation and team oriented - Proactive work attitude - Sense of responsibility and accuracy - Flexibility in terms of time We guarantee you: - A high level of responsibility with challenging and diverse tasks - Innovative, modern working environment with flexible working hours and the possibility of mobile work - Fantastic atmosphere in the best team in the world - Company laptop - Strong training and development opportunities - Team events, happy hours, and activities - An international and owner-managed company that is expanding rapidly Monthly salary starting at € 3500,- gross full time, 40 hours/week - actual salary depends on qualifications and experience for this position. Start as soon as possible. Logsta is committed to a diverse and international workforce, with 20 nationalities in a team of 120. It's our belief that respect and inclusion leads to more innovation, solutions, and creativity. We welcome applications from all genders, races, nationalities, religions, age, disability status, sexual orientation or marital status."
