779705693,9412
840051914,3322
889673764,2342.0
823929359,5120
857721971,3313
801826166,5312
846164324,1412
740584802,1324
889671981,4229.0
873758943,1344
887601548,1219
721756301,2511
869880733,1111
792324855,9111
778594585,9111
884013067,9622
819533440,7232
740294373,2529
834103095,3332
843614652,5141
889678152,4222
796211656,2431
742457451,3341
808594824,8160
721677659,2654
783700651,8159
748011161,7231
870271433,1221
771303808,2149
840690946,3334
721661086,9112
884660025,3323
828983010,8157
858102710,2424
802317725,3117
884098663,9622
890146244,5223
874715588,5223
750453856,1324
809693028,2434
852984309,3221
836705732,3322
858588432,2269
835983426,2412
832806472,2261.0
776401668,4222
869996820,3115
833195545,1211
847151306,1324
738641104,1345
837518420,4321
895520716,2434
754092194,2434.0
884476462,2512
868234381,7231
767506152,2120.0
781621536,2262
844856722,3343.0
714993517,2423
847828805,2511
770255570,2513
890014141,5311
819794319,1324
845052366,6113
884020001,8322
836477428,4311
721860051,3412
880310284,7412
797628595,9112
772934744,3256
849818083,2152
855988825,2352
866689713,2511
791049943,1349
828908699,2149
819046288,1349
805319463,2341
880105717,2149
817416590,2431
747354754,3411
809726045,2120
884189814,1344
845277284,2529.0
796039652,1321
819215673,2142
853621182,5246
828977332,2212
808703699,3123
790828307,2411
751477374,2120
884279954,2512
773025436,2622
738490539,5151
851281251,1221
776435258,1211
838979675,3512
843366591,2212
850087026,3432
795979664,7411
787959612,3354
858165052,3411
876042418,5414
834438897,1330
738480481,2512
857075257,2222
879984603,2413
847650146,2263
829997920,3322
778354745,3344
868856233,5411
792597931,2521
721627950,9623
839594691,3112
839490938,1412
795989447,7132
840514589,6113
803353855,2512
824165201,7543
848647609,3434
826473424,2161
837169612,3312
872797786,3313
796369420,2166
850254836,3332
851625628,2511
782796499,8344
783121099,3240
846863188,2529
801908141,3256
796387889,1330
867515725,2320
846193506,5223
852609250,1343
775125900,2152
807414242,9412
798790527,5112
865405101,2519
804743494,9111
737972453,2423
866368246,9321
783349136,7511.0
846613235,9122
832688206,2519
764491978,2153
861880828,1221
754801233,3343
837316157,3123
844778825,5322
883949905,2165
856016600,7115
844412311,1212
830909514,2433
736871749,2635
899138960,9129
803474107,2144
882996583,3113
845016271,2330
837625474,1344
833505061,2522
883856166,1323
830865247,5153
831202173,3313
860666932,9334
821126384,3322
808376700,2151
835697246,3321
834686440,1330
843230990,7543
852720919,4222
750431055,7411
857754679,8142
741743813,2411
879342126,2269
771344098,1420
816782638,5120
818753359,4222
849235440,1221
868049729,2144
721724503,2413
833758185,2120
781545707,5131
847670931,3115
847211666,2511
790311040,2413
745609437,3313
864513599,1330
744434577,2310
808427067,1420
830990092,2221
820264738,7213
830816297,1324
868707447,7111
800785800,9321
788593064,2359
797393722,2131
750367618,9123.0
779191671,1219
793509938,2431
872980318,5230
821467316,8160
820842255,2141
804098432,3114
868605438,3323
884812641,7213.0
833655001,2423
779194305,9112
838831105,7223
798697049,1221
736785640,2411
841235190,3118
848013935,3434
785559860,5321
894785708,2513
881765594,8344
879894617,1330
794445102,7212
784070409,3321
748460349,2413
778879162,3323
789233802,3322
786588546,1221
893802696,1120
823631530,2529
836204401,5246
853109138,2144
817458623,2142
870003647,5151
891049464,9412.0
758260042,1324
857517968,9411
855369593,1212.0
744572883,1221
831165691,9412
879685221,9321
818616684,8212
813769754,5419
868233843,8344
724484626,1330
780138796,2411
848329898,3334
742492832,3435
762166798,2411
826753644,1412
898202169,3122
834116938,2413
874932847,7531
774243510,7231
840042191,2434
856571578,9613
820767528,3343
839206713,3434.0
785309028,2250
828943599,7223
738081153,3423
809708817,2341
797287105,3112
899441437,9112
810853992,2423
828288438,8142
844406132,2423
858513128,2149
820822506,5246
869035470,7231
870743551,2513
842391203,2512.0
833894452,4221
855131357,1342
785835238,3322
842575280,2342
835449829,2529
782984729,4222
818292242,6210
792390693,3141
880597561,2611
805009406,7123.0
847383495,4226.0
845861633,1411
790206062,7411
731217401,5242
754811432,2611
727316988,1221
806528713,2320
817849393,3313
851384532,2529
810316384,1222
809637019,3331
868435773,3342
832763993,8160
824137780,8172
758145260,3315
858439050,1120
891307959,7231
833804983,8322
836092571,2113
758459328,2411
752394429,2521
874716900,9331
888223988,2412
758504128,2359
840376771,2631
884198086,9611.0
894051557,3213.0
786790532,2266
797250327,3118
869307268,9313
821938610,7231
872630069,3343
863016564,3322
798749662,5321
801757249,1341
850266799,1221
789120202,7412
867444171,3343
805687875,4313
803659223,5113.0
786844169,5223
804677666,3512
836182568,3313
747430525,3322
775805960,2522
770941742,2411
861531786,5244
894014085,7231
766400195,2262
841685821,8183
760580425,5246
888407772,1411
731251381,2619
752647449,2433
787322932,2412
772795224,9112
779259734,8121
800801479,7115
784219969,2522
842713752,2511
810684443,7231
846167201,8342
861216763,2514
750422379,3111
785529651,2413
844981690,2512
777659851,1221
856307944,2143
781597743,2433
867731342,2431
721659485,2342
864128133,1330
725937602,2352
801830713,2320
835913359,2511
883624666,2411
779656053,2411
865925099,7223
895556593,3112
869682275,2144
821149424,7322
731255037,5322
817553150,3434
754229974,3343
796144563,3331
831899492,5246
737333526,3141
790152818,7523
817693311,1324.0
731268098,3313
847752836,3331
756211743,1221
776654193,1420
858972585,1330
845822967,1420
872857294,2221
837791367,5120
895561826,5322
793200318,1321
721735986,1323
748557478,2423
851066567,2512
805050901,2151
858543008,2423.0
809088242,5244
761964032,7543
721725827,1330
790846965,5242
842342155,2433
789208211,3114
880642094,2529
815184005,3122
792648768,2264.0
884243148,9321
845296322,2511
805164763,7223
846668328,2423
780138720,2512
758149113,2353
880446537,8344
789102135,3112
834354906,7132
780467872,2511
724456175,1212
883760305,1412
868082395,4225
781763844,1345
827767490,2513
876322336,3512
840695958,5131
810660153,7212
737278983,9333
809776826,1324
865100051,8344
820834190,2431
780060805,6113.0
828163879,1222
840350677,2511
826690428,2433
838734878,8332
839567954,9112
790343195,8344
792610143,1324
840657643,1223
880195017,2166
865745895,9411
795937541,1221
848693855,9411
716781777,2310
805265913,3322
835968528,2166
835383314,5151
816770985,2221
834204816,1330
791852638,5223
876325005,1219
868175086,9334
867431431,8321
840972728,2619
869709505,2511
847581437,8344
835022703,3343
865833263,3115
781577785,3322
805490299,2431
853551351,4110
828367233,2511
884156309,2529
754902931,3311
724143279,2635
802630479,3334
850070709,7412
784062243,5131
808303918,1323
844984419,2521
776958926,5243
797546468,2523
884650766,8332
715185769,7231
801303610,2513
872100425,2433
781440127,8160
787699950,9412
843701885,2352
779977344,1330
873461259,5321
870762690,2144
828549373,5165.0
860763120,3322
853973817,2359
865664068,7123
831637944,5223
842631983,2512
784892271,2152
862051472,2523
801059021,5153
775411549,2131
813379677,3343
858389981,9412
719027916,2120
893941457,3315
851523867,5322
852678080,5120
783109973,3315
731283654,3256
845340169,2423
805530040,7411
779086039,5151
804810562,2142
780970578,3334
801943803,7412
821990504,2221
837030593,2519
754444794,5211
752646229,1221
835010598,3214
874911265,2113
777772564,2641
790566128,2513
841997700,2512.0
716807247,5312
855926513,8344
842851089,1342
875235251,2211
783288964,2141
852786292,3322
730463107,7115
792840213,8153
854596714,2413
780114798,2433
836623771,1330
855191221,2240
830367973,2144
791046017,1311
878694041,1412
884364640,2423
834335204,5223
789178434,7412
735866477,2513
835490509,2523
824053629,7421
876270976,2221
840968982,3411
780977578,7125
868235282,2423
843162276,2166
850557830,2263
869144618,3323
791768643,4222
772898680,2221
828414111,1120
810325507,2413
824455325,1420
818354032,2513
825774012,3119
884682508,7422
847330955,5131
721641842,2263
778361012,3512
778723264,5142
779996325,1324
884235812,2432
804610548,4224
780060342,3214
845243600,2433
760531641,1330
831516356,5322
855250900,1221
866370409,3312
841234484,3511
869134069,1344
857631795,1212
895640413,3355
857559493,5311
754851718,2421
834882242,5153
846909193,7132
802697070,1342
798726916,3113
778901109,2423
804837624,7522
777902148,7124
861220153,3312
782968894,7413
715193394,5414
780174845,1420
738490914,4227
885010188,5230
831028540,3141
822063202,9329
783193027,5151
868327782,1219
838509612,4221
853554559,9412.0
883922176,5132
848553952,2522
847895153,9412
735975586,3123
847233205,2141
820511303,2423.0
880874421,9412.0
808118151,2269
782900048,4416
865017425,9331
839945969,2144
893844952,3343
840518427,3115
837650895,1211
883895401,1221
835397090,2411
762166804,3341
837872779,2511
837146742,2611
758521360,1213
844848689,5132
877112526,2221
861928549,3221
856118612,1345
878396538,3512
742449761,3334
852664695,7522
850424444,2412
861871974,3343
841584983,1223
837607448,2529
848668435,5120
850260290,7231
888194581,2512
801883584,1114
829423934,9121
837021441,2166
850090489,2352
852678883,3434
782888693,8321
884236793,7312
869074233,3343
891859154,8322
751456979,2221
847794925,4110
878615288,2423
751928130,5322
775712744,1219
764436931,2513
805806304,4321
723457712,1221
873948484,8160
862664479,3434
849968809,2261
789628257,2163
734657771,8332
796081992,3521
839325156,6111
789053265,9129
784933472,3512
882153034,2511
832818400,7119.0
721763472,7231
730412439,3111
750345667,1323
870709187,2423
868713041,2511
851062229,3212
824721804,3334
801390776,7543
847970445,3513
836035098,2146
792301962,7231
797197631,7411
870821891,7412
803527589,3322
750414738,9312
877385871,5223
809638810,2111
748607418,7231
792302563,2512
762593129,3344
788060462,5223
813626166,2421
877005957,5322.0
876262048,5151
801807305,3122
736033966,5322
780585823,8342
890008399,3411
738441697,3512
786532952,2512
732192122,8311
717090941,8342
738485448,1420
748439015,7222
713904265,2511
833871083,2342.0
791198236,3314
836463676,2433
779798975,1324
840766670,9333
767909761,2152
778823592,3342
731331029,1342
840256429,2263
764488779,3122
796432762,2529
849969492,9412
796784987,5321
801860081,7233
730555992,1321
848038597,1219
855250277,5419
824823760,2221
729567551,8212
877945126,2144
759273316,7121
768806181,2412
855354740,2431
848248439,7544
854467280,8343
724582325,1323
836478969,2411
820200209,1324
838512733,3119
739858618,1120
847318025,5246
741356183,2511
800119516,3141
850122740,3122
728931463,2411
895513420,7212
826437363,5113
818355825,2221
865720636,2320
796102031,1321
839615464,1342
801200824,1330
895459537,7115
844956048,4412
873838342,2513
809302561,1324
840367382,2433
840192210,7115.0
721653020,2654.0
758457208,2519
748577823,2222
825712723,3115
826953259,1211
872789911,4313
758494205,2611
824138219,1219
867522090,9333
723224246,2611
874251468,5223
875054237,8344
792212867,2221
812940862,7512.0
848795408,5131
733441717,1330
810462426,5329
874073136,1221
866233790,5132
866928158,8131
801821960,1221.0
849464208,5223
835901080,2641
731180330,2153
798733005,1420
754872852,7232
880098360,5414
836727352,1349
846152840,2522
830449895,2120
732563825,1323
760521204,3334
856571912,8171
768393362,9321
878606598,8219
806407843,5223
848266475,2433
801926059,3322
839262474,7114
823078986,4311
885545934,2522
865083382,2411
855240857,7132
762298933,9333
740666664,1120
889367193,5223
847508581,9412
765764782,1330
831911678,7224
783417428,6113.0
855982877,7126
836822750,4224
828977100,1323
880186378,8322
803078321,9122
840224276,3122
846896336,2423
821973128,8172
840021072,4110
788586962,5111
864365444,8344
880523569,2149
742494456,2144
877364000,1412
787999222,3412
785517555,8182
856393669,2131
849955929,2513
895648057,3115
758624526,2166.0
824962188,5223
836347299,2152
848652794,2512
858541206,4222
844734271,1211
867884093,1221
846135874,2523
872389839,3323.0
778303387,5223
742374573,1324
770792288,2341
740740159,8212
791138821,2522
814685530,2432
846856811,2635
800009361,4120
826754793,2413
773031848,1211
887529237,4222
723437944,3114
807947524,1120
776399910,2166
850056547,7223
845292956,2411
811885481,9329
778842594,7126
765800897,3122
868614283,9111.0
776237508,1411
744597683,7121.0
779444625,3116
834957567,3434
846626851,5322
785124646,3411
835394783,2523
754165170,2166
895528902,1330
797928766,4321
821386901,5152
862945610,5244
812316428,2353
780840866,9333
844299698,3313
780507351,2643
876522279,1324
722737630,1221
878924329,8121
865587371,3331
877220937,4226
765819545,3111
718897554,2511
877885803,2521
869695001,2512
775100602,8183
859137984,9412.0
754270253,7114
851864610,4226
867986666,2423
770858180,3511
835357872,8322
778581785,5163
847890697,9412
775955456,4416.0
868634112,2431
869049331,5153
748475310,1219
875152470,2221
804687652,9112
835494893,1221
770945115,2521.0
836729425,5242
739383734,9122
874676894,6113
872022656,5223
831542632,9112
754333020,3315
828622771,7115
798758292,1344
856567758,9111
834450381,1219
775473075,3431
802436044,3313
837113694,5223
868297131,1222
870482920,3344
787339730,1420
780060840,7511.0
785505261,3343.0
764194213,8211
867667655,2423
829441534,3251
793907348,1324
849332352,1112
738494118,2512
715062730,3115
798194114,2212
881097320,8219
795419237,3321
851367312,2152
764717044,2413
847854293,1211
884345091,1324
843623332,8322
780122775,9312
788689509,9111
740649596,3315
754819078,2250
846840029,2149
881114040,3323
771606107,2433
836182042,2411
808443549,4222
810877156,9622
758605319,1120
887548150,1321
850490181,3122
853627865,4120
797488040,2513
836647257,4312
797635676,3151
785794885,2511
838302205,3513
828920669,5414
861335655,5223
882764448,1211
861244909,4311
731412419,1345
779192037,2431
847270345,3513
865906753,3411
875020448,5223
831069470,5132
810265745,3434.0
837043491,1420
839575152,1412
799809336,7212
790238442,7126
857791944,4222
735760264,9112
876992940,7115
834675994,3512
835235053,9112
788571735,3313
892638099,3512
850595060,1324
824779242,2310
836442700,1221
878802922,5244
775371037,2221
871270514,3422
804936918,2120
842248561,2411
807203836,1346
797207490,1219
781560387,2212
864372563,3412
848269118,1211
878324862,8344
807560383,6113
740720555,7115
718886871,1120
722558641,5311
802463688,3313.0
790448819,2111
861928753,1342
776613849,2166
748490865,2144
818316151,1321
895621156,2422
889523062,4110
803764959,7534
795520622,9212
783736695,3312
756756647,3411
865945493,3343.0
834240768,3313
721716033,2423
847625711,2413
889867816,5223
801349209,2529
860066081,2222
814585437,2433
840014324,2330
843705717,3312
773270327,7119
880001158,7231
793897971,4132.0
852655335,9412
825155019,9313
804678893,7411
898057013,2421
855222439,3343
848929685,3256
740257735,1223
795516823,7125
825272050,9333
776810929,3115
715723419,1221
721695075,1343
787715607,5131
839195005,3252
879667149,3331
822095869,1324
847704465,2263
820491242,3434
798630710,1311
884649484,1120
827608606,9613
813775637,2611
807823339,2431
775410809,4222
872942011,1420
836568121,2152
836040045,3321
844436902,3411
748492236,3513
883264226,1330
792945379,9611
796073213,1346
785529556,3311
847874740,3211
777368057,3512
837284420,2411.0
754806917,2411
885604039,4132
833559172,3113
737683433,2619
744572145,2145
889324055,5153
771335393,7222.0
885011131,5131
835577974,5223
731534762,2433
804860194,8342
884195898,5153
872245760,1343
850219977,3343
806877149,3116
794394006,4120
724523930,7223
750484907,1112
877949705,7212.0
731305947,1120
738506998,2359
833420318,2165
842526649,3512
780101173,2111
877318197,3118.0
837423074,3512
847938790,8141
764435495,1221
846623174,3122
855133539,5311
715130793,3412
789295902,5120
746768591,5321
810919079,3114
828875694,1324
809010821,5311
791768328,2523
818655435,5222
756398601,2144
832138182,2161
823476812,2511
829981427,3323
874179178,7212
884189544,8322
825473140,9333
801760855,7223
806525682,7126
869261520,3343
821983383,8183
727436797,1346
858082651,3412
831180323,3322
809899469,3313
740560697,1211
875027967,3131
845045084,6113
791141719,3153
836071642,4221
836416610,4225
846544590,2141
868669925,5131
792298840,3323
841246145,2230
795990436,3315
760552648,3111
865182359,2149
727405478,2411
865129306,2163
834982815,1311
890202172,5414.0
882333299,3512
891334968,1221
882908399,8344
862880207,8322
778521945,2513
798476671,5311
781237715,7318
744561752,2330
738389033,2413
748163333,1221
883945788,5413
887529084,2352
847426876,2521
842070719,2521
727324699,5419
831392200,3240
847192311,4226
888835541,2221
768798364,2265
731263171,1120
826333172,2411
850106930,2310
815709441,2330
818794321,4110
779260489,8142
764506610,2330
842527095,3512
854001616,4222
820535260,7411.0
855175968,8344
817959215,2413
822347964,2513
848064335,3412
775439521,4313.0
821559336,7412
868555050,5142
837623572,2511
778838586,9329
795929478,2431
855314271,9312
759609489,3512
872824355,2133
792179328,5223
838514496,9211
865717294,2356
818344005,3412
883927384,5311
768792700,2411
858921289,2211.0
872452666,2310
740684643,1114
846722194,3142
874523196,2221
774082627,2266.0
874313548,9333
810529515,3322
864334135,3135
727642177,7231.0
831811725,5414.0
752637400,1219
797359893,2635
817690274,9622
760525412,2523
812140963,2511
868069957,2411
718934983,3322
854626745,9112
731402422,2512
860139119,3322
872623982,5419
779661353,5153
731264053,2153
852198956,2141
840120963,9412
774197017,7114
790846045,2212
791170308,2511
835236685,8344
850204071,2310
798726062,2433
778354726,2523
776001059,1311
878004262,3313
861228596,2166
865823446,3512
849463994,2622.0
891848829,4120
853706298,8142
786583518,1342
839923252,1223
726650545,3512
795984548,1323
780284590,8344
789236482,9313
871857661,9112
744657157,2342
852800579,3332
883872634,2511
859468998,7223
857074810,2512
718214978,7413
868125808,9621
843142815,4223.0
801261073,1344
851256450,2263
842360810,2512
789404950,2212
793402967,4323
856575483,2152
768888409,2411
731162751,1324
837854638,9111
786380871,2432
801908355,3315
844732433,2330
837645537,5246
721628334,1341
883445851,2433
853417477,7543
752868964,2351
765662963,2433
817750759,5223
840439957,2434
850193726,2166
808624969,7132
854404834,2529
847457825,5223
748106651,2512
868205457,2521
829143289,1321
777703756,2412
845319769,5131
844234127,3313
796816212,7543
870671648,3343
879607481,3332
870712039,9214.0
784377080,5152
780396052,4222
848693143,1412
834458663,5230
879995764,7115
835927609,2166
823086520,3122
878591021,2513
717094881,2163
835582529,5312
762339980,1431
837327362,7131
879664236,5414
844480689,2611
818274338,2141.0
780138868,1324
819203033,2422
867467803,2144
887465075,1222
825029577,1323
776213728,2424
772954853,3343
786614292,7131
830613765,1321
880322783,2359
727977022,3344
860004837,1211
872485382,1219.0
869608205,2310
834455906,2141
894122635,1330
872194941,9329
822978873,1221
828746465,8183
750504909,5311
744648452,1222
830880897,2142
852829788,9329
895785560,2512
805395130,1330
861282733,2519
793200497,2643
857368061,2421
837866667,2652
849993801,2310
844463740,2166.0
803636279,4120
790511989,5230
848801889,5120
894035687,3115
832941176,3512
805583409,2423
882368280,9112
867275317,2142
811916908,2431
740781754,9122
748651381,2411
853369383,3313
806492248,4227
846504414,4321
848842713,2166
786822881,1221
797375408,2166
866798735,9612
876326738,9112
788287012,2512
795867257,2221
887537017,3512
789095788,2166
744563305,3315
828606171,3434
844989074,2261.0
774447687,7512.0
880584495,1412
890972578,1221
790154058,1223
814583533,8160
802163286,3111
764566617,1211
736011138,1219
754231858,2144
872258137,1420
799936577,5120.0
880257905,3434
877750065,4214
879564761,2221
847917923,3521
800750634,7122
829672235,2642
868292215,2149
885415486,1324
801849025,3115
870791012,2161
764443594,2152
821264277,3123
849841561,3121
801418429,2141
858486336,2634
872660528,5223
843192049,2153
777844734,8322
820992612,2522
847500627,1112.0
859795414,4110
840486000,1213
770295540,3334
861574548,3251
863171926,5132.0
849252233,2411
758610568,1344
731314939,7126
788269397,2511
875796273,3344.0
841844949,2111
823089541,9412
880059829,3434
714903783,2152
835600047,2212
844981922,5414
801855990,8312
850454853,2413
818349431,1324
794360755,2341
860211193,1221
878803324,1324
846126997,2166
839296215,2152
839541215,1324
848227642,2511
812761864,1219
844485219,3315
833741763,2166
818315656,7231
784341115,1219
883999789,7131
812596874,2512
729615765,2512
874065698,2433
780638216,8344
735917206,1330
858295053,7127
850558453,3343
866360218,2511
762519182,5162
785848856,4224
817473008,7512.0
852482528,9211
849458513,4222
864373118,1330
721674439,3344
754106289,8183
754581416,2512
851399618,2411
780116846,2120
779110129,2512
874182965,1321
820912070,3512
805750735,2330
725646665,1330
849151730,8212
876042419,5414
797103526,4110
866543002,2342
786545150,2423
883626802,5223
760575382,1341
775756138,2641
894037273,3122
836681208,2433
803509393,7223
864330692,8189
870611988,5151
762463761,2424
860994423,2423
781781030,1213
824400270,2412
778759353,2411
718750180,1311
847415595,2433
839208988,2511
782946504,2151
748543917,2221
868649862,8114
720992739,2621
797190146,7411
880083637,3252
847707194,5321
852700257,9412.0
874238444,8332
833664831,2622
807467650,7544
735936390,3112
788108818,1323
755162900,7119
869241464,5414
880438965,1323
884752146,1411
810537687,3122
775796937,2120
780141391,8212.0
780118520,3511
748873280,2144.0
750482406,7223
850240935,2131
731421448,3341
859037642,1219
853762027,2433
754825000,9412.0
794234947,7112.0
728916524,3321
810454414,3322
869626931,2113
797052951,2144
876681086,4132
877540804,1323
753310372,8211
859266116,5412
847628515,1412.0
879615258,2352
874310608,8344
787667520,8131
782935652,7222
834676931,8211
731269345,1219
768381853,3512
834482304,2423
720500491,7125
890999992,2144
779977063,4312
754431501,1324
784361235,7233
839325155,5223
852832992,7123
794454096,1120
891234945,1420
840229971,3313
883915323,1219
810709946,4312
845851109,8142
848918871,2411.0
867145182,2512
850835825,5223
848618195,9629
837701641,5223
719151539,1330
754176484,5246
780071267,7412
717666272,7532
840840775,3434
783131235,2522
884202560,2434
745630069,2421
798844675,2511
724485875,2352
786346762,2330
827257197,2152
777152039,1324
844919197,3344
869250845,3322
876501316,2221
813742575,2511
735967514,2424
797066611,3212
789863959,3434
879496183,7412
781546511,3343
797392271,1223
783100127,3333
853115583,5321
748490142,1344
817962141,9321
847752582,1219
783316674,9412
845026154,3412
721942047,1211
754294601,3422
785881815,4211
780166118,9334
809714369,7411
834287945,3434
837385002,2433
768863870,1330
835356926,9111
791096679,5414
879606770,4311
793124550,7131
836825925,3212
839150921,5131
834699676,3321
855541799,8219
791863629,9333
850204561,1321
833525661,5152
871317194,9621
752619713,5223
780669348,7119
717006962,2512
738110408,2413
780121364,1212
738491604,2412
860066878,2264.0
738430864,8141
851378479,1321
891272846,9313
866855974,2221
718277806,5419
754434065,3334
724138551,1321
826927697,4223
718946243,1211
862152936,2310
774221889,2263
